lon,lat,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,province
89.5,48,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
116,48,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
116.5,48,0,0,0,0,2,0,0,4,1,0,0,内蒙古自治区
117,48,0,0,0,0,2,0,0,4,1,0,0,内蒙古自治区
117.5,48,0,0,0,0,1,0,0,0,1,0,0,内蒙古自治区
118.5,48,0,0,0,0,2,0,0,4,1,2,0,内蒙古自治区
119,48,0,0,0,0,2,0,0,4,1,2,0,内蒙古自治区
119.5,48,0,0,0,0,2,0,0,2,1,2,0,内蒙古自治区
120,48,0,0,0,0,2,0,0,2,1,2,0,内蒙古自治区
120.5,48,0,0,0,0,2,0,0,2,1,2,0,内蒙古自治区
121,48,0,0,0,0,2,0,0,2,1,2,0,内蒙古自治区
121.5,48,0,0,0,0,2,0,2,2,1,0,0,内蒙古自治区
122,48,0,0,0,0,2,0,3,2,2,0,0,内蒙古自治区
122.5,48,0,0,0,0,2,0,3,2,2,0,0,内蒙古自治区
123,48,0,0,0,0,1,0,3,2,2,0,0,内蒙古自治区
123.5,48,0,0,0,0,1,0,2,4,2,0,0,黑龙江省
124,48,0,0,0,0,1,0,0,0,2,0,0,黑龙江省
124.5,48,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
125,48,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
125.5,48,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126,48,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126.5,48,0,0,2,0,1,0,0,0,1,0,0,黑龙江省
127,48,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
127.5,48,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
128,48,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
128.5,48,0,0,2,0,1,0,0,0,0,0,0,黑龙江省
129,48,0,0,0,0,0,0,0,0,0,0,0,黑龙江省
129.5,48,0,0,0,0,0,0,2,0,0,0,0,黑龙江省
130,48,0,0,0,0,0,0,2,0,0,0,0,黑龙江省
130.5,48,0,0,0,0,0,0,0,0,0,0,2,黑龙江省
133,48,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
133.5,48,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
134,48,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
134.5,48,0,0,0,0,0,0,2,0,0,0,3,黑龙江省
86.5,48.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87,48.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87.5,48.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88,48.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
116,48.5,0,0,0,0,2,0,3,2,2,0,0,内蒙古自治区
116.5,48.5,0,0,0,0,2,0,3,2,2,0,0,内蒙古自治区
117,48.5,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
117.5,48.5,0,0,0,0,2,0,0,4,2,0,0,内蒙古自治区
118,48.5,0,0,0,0,2,0,0,4,1,0,0,内蒙古自治区
118.5,48.5,0,0,0,0,2,0,0,4,1,2,0,内蒙古自治区
119,48.5,0,0,0,0,2,0,0,4,1,2,0,内蒙古自治区
119.5,48.5,0,0,0,0,2,0,0,4,1,2,0,内蒙古自治区
120,48.5,0,0,0,2,2,0,0,4,1,0,0,内蒙古自治区
120.5,48.5,0,0,0,0,2,0,0,2,2,2,0,内蒙古自治区
121,48.5,0,0,0,0,2,0,2,2,2,2,0,内蒙古自治区
121.5,48.5,0,0,0,0,2,0,2,2,2,2,0,内蒙古自治区
122,48.5,0,0,0,0,2,0,2,2,2,0,0,内蒙古自治区
122.5,48.5,0,0,0,0,2,0,3,2,2,0,0,内蒙古自治区
123,48.5,0,0,0,0,1,0,3,2,2,0,0,内蒙古自治区
123.5,48.5,0,0,0,0,0,0,2,4,2,0,0,内蒙古自治区
124,48.5,0,0,0,0,0,0,2,2,2,0,0,内蒙古自治区
124.5,48.5,0,0,0,0,1,0,0,0,2,0,0,内蒙古自治区
125,48.5,0,0,0,0,1,0,2,0,2,0,0,黑龙江省
125.5,48.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126,48.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
126.5,48.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
127,48.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
127.5,48.5,0,0,0,0,1,0,0,0,0,0,0,黑龙江省
128,48.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省
128.5,48.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省
129,48.5,0,0,0,0,0,0,0,0,0,0,0,黑龙江省
129.5,48.5,0,0,0,0,0,0,2,0,0,0,0,黑龙江省
130,48.5,0,0,0,0,0,0,2,0,0,0,0,黑龙江省
130.5,48.5,0,0,0,0,0,0,2,0,0,0,2,黑龙江省
87,49,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87.5,49,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
116.5,49,0,0,0,0,2,0,2,2,2,0,0,内蒙古自治区
117,49,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
117.5,49,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
118,49,0,0,0,0,2,0,0,0,2,0,0,内蒙古自治区
118.5,49,0,0,0,0,2,0,0,4,2,0,0,内蒙古自治区
119,49,0,0,0,0,2,0,0,4,2,2,0,内蒙古自治区
119.5,49,0,0,0,0,2,0,0,4,2,2,0,内蒙古自治区
120,49,0,0,0,0,2,0,0,4,2,2,0,内蒙古自治区
120.5,49,0,0,0,0,2,0,0,4,2,2,0,内蒙古自治区
121,49,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
121.5,49,0,0,0,0,2,0,2,2,2,2,0,内蒙古自治区
122,49,0,0,0,0,2,0,2,2,2,2,2,内蒙古自治区
122.5,49,0,0,0,0,2,0,2,2,2,0,0,内蒙古自治区
123,49,0,0,0,0,2,0,3,2,2,0,0,内蒙古自治区
123.5,49,0,0,0,0,1,0,3,0,2,0,0,内蒙古自治区
124,49,0,0,0,0,1,0,2,0,2,0,0,内蒙古自治区
124.5,49,0,0,0,0,1,0,0,0,2,0,0,内蒙古自治区
125,49,0,0,0,0,1,0,0,0,2,0,0,黑龙江省
125.5,49,0,0,0,0,1,0,2,0,2,0,0,黑龙江省
126,49,0,0,0,0,1,0,0,0,2,0,0,黑龙江省
126.5,49,0,0,0,0,0,0,0,0,2,0,0,黑龙江省
127,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省
127.5,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省
128,49,0,0,0,0,0,0,0,0,0,0,0,黑龙江省
128.5,49,0,0,0,0,0,0,2,0,0,0,0,黑龙江省
129,49,0,0,0,0,0,0,2,0,0,0,0,黑龙江省
129.5,49,0,0,0,0,0,0,2,0,0,0,0,黑龙江省
130,49,0,0,0,0,0,0,2,0,0,0,2,黑龙江省
116.5,49.5,0,0,0,0,2,0,0,0,2,0,0,内蒙古自治区
117,49.5,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
117.5,49.5,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
118,49.5,0,0,0,0,1,0,0,2,2,0,0,内蒙古自治区
118.5,49.5,0,0,0,0,1,0,0,2,2,0,0,内蒙古自治区
119,49.5,0,0,0,0,2,0,0,4,2,0,0,内蒙古自治区
119.5,49.5,0,0,0,0,2,0,0,4,2,0,0,内蒙古自治区
120,49.5,0,0,0,0,2,0,0,4,2,2,0,内蒙古自治区
120.5,49.5,0,0,0,0,1,0,0,4,2,2,0,内蒙古自治区
121,49.5,0,0,0,0,1,0,0,4,2,0,0,内蒙古自治区
121.5,49.5,0,0,0,0,1,0,0,2,2,0,0,内蒙古自治区
122,49.5,0,0,0,0,2,0,2,4,2,2,0,内蒙古自治区
122.5,49.5,0,0,0,0,2,0,2,2,2,2,2,内蒙古自治区
123,49.5,0,0,0,0,1,0,3,0,2,0,2,内蒙古自治区
123.5,49.5,0,0,0,0,1,0,2,0,2,0,0,内蒙古自治区
124,49.5,0,0,0,0,1,0,2,0,2,0,0,内蒙古自治区
124.5,49.5,0,0,0,0,1,0,2,0,2,0,0,内蒙古自治区
125,49.5,0,0,0,0,1,0,2,0,2,0,0,内蒙古自治区
125.5,49.5,0,0,0,0,1,0,2,0,2,0,0,黑龙江省
126,49.5,0,0,0,0,0,0,2,0,2,0,0,黑龙江省
126.5,49.5,0,0,0,0,0,0,0,0,2,0,0,黑龙江省
127,49.5,0,0,2,0,0,0,0,0,0,0,0,黑龙江省
127.5,49.5,0,0,2,0,0,0,2,0,0,0,0,黑龙江省
128,49.5,0,0,2,0,0,0,2,0,0,0,0,黑龙江省
128.5,49.5,0,0,2,0,0,0,2,0,0,0,0,黑龙江省
119.5,50,0,0,0,0,1,0,0,4,2,0,2,内蒙古自治区
120,50,0,0,0,0,1,0,0,4,2,0,0,内蒙古自治区
120.5,50,0,0,0,0,1,0,2,4,2,0,0,内蒙古自治区
121,50,0,0,0,0,1,0,2,4,2,2,0,内蒙古自治区
121.5,50,0,0,0,0,1,0,2,4,2,2,0,内蒙古自治区
122,50,0,0,0,0,1,0,2,4,2,2,0,内蒙古自治区
122.5,50,0,0,0,0,1,0,2,2,2,2,2,内蒙古自治区
123,50,0,0,0,0,0,0,2,2,2,2,2,内蒙古自治区
123.5,50,0,0,0,0,0,0,2,0,2,0,2,内蒙古自治区
124,50,0,0,0,0,0,0,2,0,2,0,2,内蒙古自治区
124.5,50,0,0,0,0,0,0,2,0,2,0,0,内蒙古自治区
125,50,0,0,0,0,0,0,2,0,2,0,0,内蒙古自治区
125.5,50,0,0,0,0,0,0,2,0,2,0,0,黑龙江省
126,50,0,0,0,0,0,0,2,0,2,0,0,黑龙江省
126.5,50,0,0,0,0,0,0,2,0,2,0,0,黑龙江省
127,50,0,0,2,0,0,0,2,0,2,0,0,黑龙江省
119.5,50.5,0,0,0,0,1,0,0,2,2,0,0,内蒙古自治区
120,50.5,0,0,0,0,1,0,2,2,2,0,0,内蒙古自治区
120.5,50.5,0,0,0,0,1,0,2,4,2,0,0,内蒙古自治区
121,50.5,0,0,0,0,1,0,2,4,2,0,0,内蒙古自治区
121.5,50.5,0,0,0,0,1,0,2,4,2,0,0,内蒙古自治区
122,50.5,0,0,0,0,1,0,2,2,2,2,0,内蒙古自治区
122.5,50.5,0,0,0,0,1,0,2,2,2,2,0,内蒙古自治区
123,50.5,0,0,0,0,0,0,2,2,2,0,0,内蒙古自治区
123.5,50.5,0,0,0,0,0,0,2,2,2,2,2,内蒙古自治区
124,50.5,0,0,0,0,0,0,2,0,2,0,2,内蒙古自治区
124.5,50.5,0,0,0,0,0,0,2,0,2,0,2,内蒙古自治区
125,50.5,0,0,0,0,0,0,2,0,2,0,2,内蒙古自治区
125.5,50.5,0,0,0,0,0,0,2,0,2,0,0,内蒙古自治区
126,50.5,0,0,0,0,0,0,2,0,2,0,0,黑龙江省
126.5,50.5,0,0,0,0,0,0,2,0,1,0,0,黑龙江省
127,50.5,0,0,2,0,0,0,2,0,1,0,2,黑龙江省
120,51,0,0,0,0,1,0,2,0,2,0,0,内蒙古自治区
120.5,51,0,0,0,0,1,0,2,2,2,0,0,内蒙古自治区
121,51,0,0,0,0,1,0,2,2,2,0,0,内蒙古自治区
121.5,51,0,0,0,0,1,0,2,2,2,0,0,内蒙古自治区
122,51,0,0,0,0,1,0,2,2,2,0,0,内蒙古自治区
122.5,51,0,0,0,0,0,0,0,2,2,0,0,内蒙古自治区
123,51,0,0,0,0,0,0,0,2,2,0,0,内蒙古自治区
123.5,51,0,0,0,0,0,0,0,2,2,0,0,内蒙古自治区
124,51,0,0,0,0,0,0,2,0,2,0,0,内蒙古自治区
124.5,51,0,0,0,0,0,0,2,0,2,0,0,内蒙古自治区
125,51,0,0,0,0,0,0,2,0,2,0,0,内蒙古自治区
125.5,51,0,0,0,0,0,0,2,0,1,0,0,内蒙古自治区
126,51,2,0,0,0,0,0,2,0,1,0,0,内蒙古自治区
126.5,51,0,0,2,0,0,0,2,0,1,0,2,黑龙江省
120,51.5,0,0,0,0,1,0,0,0,2,0,0,内蒙古自治区
120.5,51.5,0,0,0,0,1,0,0,0,2,0,0,内蒙古自治区
121,51.5,0,0,0,0,1,0,0,0,2,0,0,内蒙古自治区
121.5,51.5,0,0,0,0,1,0,0,0,2,0,0,内蒙古自治区
122,51.5,0,0,0,0,1,0,0,2,2,0,0,内蒙古自治区
122.5,51.5,0,0,0,0,0,0,0,2,2,0,0,内蒙古自治区
123,51.5,0,0,0,0,0,0,0,2,2,0,0,黑龙江省
123.5,51.5,0,0,0,0,0,0,2,2,1,0,0,黑龙江省
124,51.5,0,0,0,0,0,0,3,0,1,0,0,黑龙江省
124.5,51.5,0,0,0,0,0,0,3,0,1,0,0,黑龙江省
125,51.5,0,0,0,0,0,0,2,0,1,0,0,内蒙古自治区
125.5,51.5,0,0,0,0,0,0,2,0,1,0,0,黑龙江省
126,51.5,2,0,0,0,0,0,2,0,1,0,0,黑龙江省
126.5,51.5,0,0,2,0,0,0,2,0,1,0,0,黑龙江省
121,52,0,0,0,0,1,0,0,0,3,0,0,内蒙古自治区
121.5,52,0,0,0,0,1,0,0,0,3,0,0,内蒙古自治区
122,52,0,0,0,0,1,0,0,0,2,0,0,内蒙古自治区
122.5,52,0,0,0,0,1,0,0,0,3,0,0,内蒙古自治区
123,52,0,0,0,0,0,0,0,2,1,0,0,黑龙江省
123.5,52,0,0,0,0,0,0,0,2,1,0,0,黑龙江省
124,52,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
124.5,52,0,0,0,0,0,0,2,0,1,0,0,黑龙江省
125,52,0,0,0,0,0,0,2,0,1,0,0,黑龙江省
125.5,52,2,0,0,0,0,0,2,0,1,0,0,黑龙江省
126,52,2,0,0,0,0,0,2,0,1,0,0,黑龙江省
121,52.5,0,0,0,0,1,0,0,0,3,0,0,内蒙古自治区
121.5,52.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
122,52.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
122.5,52.5,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
123,52.5,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
123.5,52.5,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
124,52.5,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
124.5,52.5,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
125,52.5,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
125.5,52.5,0,0,0,0,0,0,2,0,1,0,0,黑龙江省
126,52.5,2,0,0,0,0,0,2,0,1,0,0,黑龙江省
120.5,53,0,0,0,0,1,0,0,0,3,0,0,内蒙古自治区
121,53,0,0,0,0,1,0,0,0,1,0,0,内蒙古自治区
121.5,53,0,0,0,0,1,0,0,0,1,0,0,内蒙古自治区
122,53,0,0,0,0,1,0,0,0,1,0,0,黑龙江省
122.5,53,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
123,53,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
123.5,53,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
124,53,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
124.5,53,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
125,53,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
125.5,53,0,0,0,0,0,0,0,0,1,0,0,黑龙江省
